2022-11-17 02:36:24 - INFO - python seal_hints.py --dataset bco -ts 0 -te 10 -vs 10 -ve 11 --k 100 --log bco --log bco_100k
2022-11-17 02:36:24 - INFO - Namespace(log='bco_100k', gid=1, dataset='bco', data_path='../../01_process/data_papers/bco/', train_start=0, train_end=10, valid_start=10, valid_end=11, node_year=5, train_num=3000, num_ngh=[100, 20, 1, 15], val_percent=100, k=100, epochs=700, bs=4096, lr=0.0005, embed_dim=128, hidden_channels=128, num_layers=3, dropout=0, gnn='rgcn', method='cave', fusion_mode='cat', beta=0.5, alpha=0.5, valid_freq=1, only_papers=False, save_dir='../save', linkgnn='sage', device=device(type='cuda', index=1), num_rels=4)
2022-11-17 02:36:31 - INFO - {'mrr': {10: 0.02854056842625141}, 'cor': {}, 'male': {}}
2022-11-17 02:37:24 - INFO - epoch: 63, train: {'mrr': {5: 0.98416668176651, 6: 0.9773585200309753, 7: 0.9648277759552002, 8: 0.9636457562446594, 9: 0.9523482322692871}, 'cor': 0, 'male': 0, 'loss': 0.6293}, valid: {'mrr': {10: 0.4090108871459961}, 'cor': {}, 'male': {}}
2022-11-17 02:37:25 - INFO - epoch: 64, train: {'mrr': {5: 0.9808333516120911, 6: 0.9762263894081116, 7: 0.967892587184906, 8: 0.9657133221626282, 9: 0.9512027502059937}, 'cor': 0, 'male': 0, 'loss': 0.6303}, valid: {'mrr': {10: 0.4014785587787628}, 'cor': {}, 'male': {}}
2022-11-17 02:37:26 - INFO - epoch: 65, train: {'mrr': {5: 0.9802777767181396, 6: 0.9777358770370483, 7: 0.9661412835121155, 8: 0.9596830010414124, 9: 0.9413516521453857}, 'cor': 0, 'male': 0, 'loss': 0.719}, valid: {'mrr': {10: 0.3960725963115692}, 'cor': {}, 'male': {}}
2022-11-17 02:37:27 - INFO - epoch: 66, train: {'mrr': {5: 0.9788888692855835, 6: 0.9715094566345215, 7: 0.9657034277915955, 8: 0.9629566073417664, 9: 0.9530355334281921}, 'cor': 0, 'male': 0, 'loss': 0.6791}, valid: {'mrr': {10: 0.41499653458595276}, 'cor': {}, 'male': {}}
2022-11-17 02:37:28 - INFO - epoch: 67, train: {'mrr': {5: 0.9858333468437195, 6: 0.9790565967559814, 7: 0.9681844711303711, 8: 0.9648517966270447, 9: 0.9492554664611816}, 'cor': 0, 'male': 0, 'loss': 0.7059}, valid: {'mrr': {10: 0.4342227280139923}, 'cor': {}, 'male': {}}
2022-11-17 02:37:29 - INFO - epoch: 68, train: {'mrr': {5: 0.9813888669013977, 6: 0.9798113107681274, 7: 0.9662871956825256, 8: 0.9660578966140747, 9: 0.9533791542053223}, 'cor': 0, 'male': 0, 'loss': 0.6653}, valid: {'mrr': {10: 0.42353343963623047}, 'cor': {}, 'male': {}}
2022-11-17 02:37:29 - INFO - epoch: 69, train: {'mrr': {5: 0.9830555319786072, 6: 0.9764150977134705, 7: 0.968330442905426, 8: 0.9670916795730591, 9: 0.9526918530464172}, 'cor': 0, 'male': 0, 'loss': 0.6318}, valid: {'mrr': {10: 0.44070741534233093}, 'cor': {}, 'male': {}}
2022-11-17 02:37:30 - INFO - epoch: 70, train: {'mrr': {5: 0.9811111092567444, 6: 0.9766037464141846, 7: 0.9640980958938599, 8: 0.9693315029144287, 9: 0.9479954242706299}, 'cor': 0, 'male': 0, 'loss': 0.6417}, valid: {'mrr': {10: 0.42372018098831177}, 'cor': {}, 'male': {}}
2022-11-17 02:37:31 - INFO - epoch: 71, train: {'mrr': {5: 0.9830555319786072, 6: 0.9728301763534546, 7: 0.9686223268508911, 8: 0.9719159007072449, 9: 0.9568156003952026}, 'cor': 0, 'male': 0, 'loss': 0.6062}, valid: {'mrr': {10: 0.4265567362308502}, 'cor': {}, 'male': {}}
2022-11-17 02:37:32 - INFO - epoch: 72, train: {'mrr': {5: 0.9850000143051147, 6: 0.9790565967559814, 7: 0.9696438908576965, 8: 0.9682977199554443, 9: 0.9601374864578247}, 'cor': 0, 'male': 0, 'loss': 0.6032}, valid: {'mrr': {10: 0.4264305830001831}, 'cor': {}, 'male': {}}
